Country Name,Country Code,Series Name,Series Code,1998 [YR1998],2000 [YR2000],2002 [YR2002],2004 [YR2004],2012 [YR2012],2014 [YR2014],2016 [YR2016],2018 [YR2018],2020 [YR2020],2021 [YR2021]
Singapore,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.267502292876127,1.36162392448455,-0.391676866585079,1.66272719863073,4.57560270376522,1.02514803039394,-0.53226873971629,0.438620118446782,-0.181916666666656,2.30485959040487
Singapore,SGP,"Population, total",SP.POP.TOTL,3927213,4027887,4175950,4166664,5312437,5469724,5607283,5638676,5685807,5453566
Singapore,SGP,Surface area (sq. km),AG.SRF.TOTL.K2,680,680,685,699,716,719,719,724,728,..
Singapore,SGP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,124556106596.558,169104176334.107,153297944822.964,215774405395.811,509005841401.936,530567595296.346,441771697430.329,556932829181.495,517982314996.014,609272720506.141
Singapore,SGP,Exports of goods and services (current US$),NE.EXP.GNFS.CD,142984165869.981,180957134570.766,170349156707.249,246120399952.668,580494438665.28,604367926761.897,525345783568.585,665749110320.285,627460752337.465,733772683289.914
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,985865921.787709,1245251396.64804,1263687150.83799,1185474860.3352,..,..
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,1.39054666984961,1.5803846377317,0.500001936998331,-6.59999773733001,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,28460.3326151186,33043.6883812669,31616.6816992667,28988.2592085877,..,..
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,4.01518421081602,1.8867546627522,0.111682655737255,..,..,..
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,31240,30519,30777,32488,34640,37685,39969,40895,42310,42846
Sint Maarten (Dutch part),SXM,Surface area (sq. km),AG.SRF.TOTL.K2,34,34,34,34,34,34,34,34,34,..
Sint Maarten (Dutch part),SXM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,1026871508.37989,1303631284.9162,1131843575.41899,1235754189.94413,..,..
Sint Maarten (Dutch part),SXM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,1116927374.30168,1251843575.41899,1168882681.56425,800000000,..,..
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,29856000671.216,29242558796.5507,35297794385.6863,57437444469.087,94253181330.3891,101089178418.029,89674927723.2422,105612792516.582,105172564491.569,114870706410.165
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.07609817200958,1.16652907288271,4.50944260709917,5.27887954579691,1.35822680585574,2.72437381743123,1.93168080366164,3.79441055314645,-4.35875380792719,3.02047175095616
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,5538.61646477184,5426.62428119306,6564.69631373665,10691.4465495259,17429.829750132,18655.7901089421,16512.2929859005,19389.9821594449,19266.5135736247,21087.8461010057
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.66565123195829,12.0357805974299,3.12714222984604,7.54850088183419,3.60610263522886,-0.0761653295419824,-0.520010196278324,2.51403712883808,1.9369412669422,3.14960629921263
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5390516,5388720,5376912,5372280,5407579,5418649,5430798,5446771,5458827,5447247
Slovak Republic,SVK,Surface area (sq. km),AG.SRF.TOTL.K2,49030,49030,49030,49030,49036,49030,49030,49030,49030,..
Slovak Republic,SVK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,16884531826.8263,16253875873.9796,22379998736.8616,40553163472.2634,80737243045.9242,87832601820.1769,81429518990.3477,99708834826.174,88881753768.6913,108551917486.316
Slovak Republic,SVK,Exports of goods and services (current US$),NE.EXP.GNFS.CD,13589532386.1729,15558640381.8934,20109328250.8287,39658444438.3684,85948047828.0774,92713512373.2448,84074972047.0088,101693276536.768,89856047049.6252,107816396125.025
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,22146231967.6861,20289627636.6767,23489890274.3142,34414784504.2352,46577793184.0031,49997186439.0916,44766722790.5826,54163591695.32,53589609580.7099,61526331889.499
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.27936544351304,3.67237154968245,3.50559805692072,4.35919277843995,-2.63943875676689,2.76815883065036,3.19185251782498,4.4225215682918,-4.22926138908075,8.11455809854249
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,11175.7710286265,10201.3035366727,11777.1556578814,17233.1385611279,22641.805122503,24247.1733184083,21678.3594670629,26116.8563558793,25489.5002284083,29200.8198783863
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.8911668285669,8.91174418658764,7.48077770703756,3.59297594249513,2.5974138603901,0.199343826570849,-0.0549995416704911,1.73860861988181,-0.0548568157606067,1.91706506089267
Slovenia,SVN,"Population, total",SP.POP.TOTL,1981629,1988925,1994530,1997012,2057159,2061980,2065042,2073894,2102419,2107007
Slovenia,SVN,Surface area (sq. km),AG.SRF.TOTL.K2,20270,20270,20270,20270,20270,20675,20675,20480,20480,..
Slovenia,SVN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,10893287651.4714,10918374946.1903,12057382543.6409,19444956402.5909,32368232184.8871,34697051480.7736,30915723137.7071,41364665347.1027,36793500436.8017,48122520462.8791
Slovenia,SVN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,10518606462.7813,10172240637.1072,12290189526.1845,18946986796.2133,33951293540.4586,38073728494.2795,34738156236.3795,45938960373.9231,41737201607.7931,51392129171.9682
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,457584496.220616,419845231.77897,346405301.683262,397557524.015659,1191045573.19991,1335584911.8002,1378543909.3128,1574622018.23326,1545888426.23031,1645213881.62016
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.29151231748526,-14.2769990198415,-2.79998430187929,6.66707754162034,1.86463532861332,1.04999022861909,5.87314449576051,3.94312375062317,-4.31969911885905,-0.177260016223329
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,1171.18544624961,1017.39966262942,795.540315371014,866.990275882531,2141.91404113885,2274.96625122036,2225.47520383444,2411.89790433612,2250.6011638607,2336.96813417731
Solomon Islands,SLB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.3995038128069,7.88956186986721,10.9296341872692,6.98584202682568,5.91200602491156,5.16590237925172,0.512485626268801,3.46147484973745,2.96354992076069,-0.1154378944128
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,390702,412665,435434,458549,556066,587079,619438,652856,686878,703995
Solomon Islands,SLB,Surface area (sq. km),AG.SRF.TOTL.K2,28900,28900,28900,28900,28900,28900,28900,28900,28900,..
Solomon Islands,SLB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,194991278.345378,132052113.423333,81792318.6344239,107953558.592863,637396916.467261,683478190.717666,626556037.845047,749124363.407733,556764506.781601,..
Solomon Islands,SLB,Exports of goods and services (current US$),NE.EXP.GNFS.CD,185438989.949331,113777044.154925,74531768.610716,127192806.658918,618811262.780074,567781771.588952,551740897.310083,680522225.715184,429200270.290014,..
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,5021956321.12103,5529873479.87157,5850677295.70037,6965285324.52156,7292721820.00001
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,7.50710003883516,8.39934578091814,7.6788798020291,2.44021097265804,3.33443080651648
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,374.114780718262,389.822061534191,389.83139549816,438.255165584868,445.779016473609
Somalia,SOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Population, total",SP.POP.TOTL,8235064,8872250,9501335,10130251,12715487,13423571,14185635,15008225,15893219,16359500
Somalia,SOM,Surface area (sq. km),AG.SRF.TOTL.K2,637660,637660,637660,637660,637660,637660,637660,637660,637660,..
Somalia,SOM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,3903999993.56926,4194000000,5123000005.44373,5818000000,6370044469.99999
Somalia,SOM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,1050999998.26998,1067000000,1119000001.18977,1178000000,1305273950
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,152982541794.042,151753369491.916,129088132201.846,255806631391.551,434400545085.811,381198869776.106,323585509674.481,404842116738.074,335442101366.417,419946428126.008
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.50000000034143,4.20000000067826,3.70037440406668,4.55455990721774,2.39623238465745,1.41382645223793,0.664552307858116,1.48761737271568,-6.43197482605483,4.91460266078032
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,3502.16644688732,3374.71842279184,2797.08729059913,5409.1334888271,8222.19727925886,6988.80873854682,5756.96574098804,7005.09541266022,5655.86765390396,6994.21165355675
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.88054637817292,5.33895102929217,9.49471070324861,-0.692030271024119,5.72465791678303,6.12983770287145,6.57139642173959,4.51716522786587,3.21003597454107,4.61167217803201
South Africa,ZAF,"Population, total",SP.POP.TOTL,43682259,44967713,46150913,47291610,52832659,54544184,56207649,57792520,59308690,60041996
South Africa,ZAF,Surface area (sq. km),AG.SRF.TOTL.K2,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,..
South Africa,ZAF,Imports of goods and services (current US$),NE.IMP.GNFS.CD,32916448094.3509,33107150061.9614,32316354701.3007,58544050033.2833,123558580031.425,116261670807.052,89649913398.7817,109384273094.099,78321821095.9287,104833290974.413
South Africa,ZAF,Exports of goods and services (current US$),NE.EXP.GNFS.CD,34450554419.9844,37034352575.0022,36701262724.487,58215242193.9099,117892612029.379,110550033012.43,91109021408.9525,111285382034.019,93179145293.4851,130635822952.364
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,11931472169.4915,13962212847.4576,..,..,..,..
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,-46.0821223743007,3.37364847715736,..,..,..,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,1179.73971108066,1322.82036383331,..,..,..,..
South Sudan,SSD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,45.5258978371706,1.67429906295517,379.999585624026,83.5015294921999,29.6758435538571,10.5167158294359
South Sudan,SSD,"Population, total",SP.POP.TOTL,5661934,6199396,6688225,7213354,10113648,10554882,10832520,10975924,11193729,11381377
South Sudan,SSD,Surface area (sq. km),AG.SRF.TOTL.K2,..,..,..,..,646883,646883,646883,646883,646883,..
South Sudan,SSD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,3434803457.62712,3664089627.11864,..,..,..,..
South Sudan,SSD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,5110494406.77966,5360319322.0339,..,..,..,..
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,15794972847.1683,16330814179.9766,16536535647.0834,20662525941.2985,68434409315.1123,79356449840.5771,82401038709.5356,87963042340.7745,80969683537.4541,84518830392.6157
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.69842304623258,6.00003316014399,3.96467568566092,5.4450612778997,9.14457224642567,4.96070059169729,4.48663453096836,3.27200047840022,-3.61519138926425,3.65563225648573
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,850.811603871151,869.696285031043,867.491486787101,1065.78443680197,3350.52187589289,3819.25352972265,3886.29150165239,4059.20822984654,3694.0409479198,3814.71521902039
Sri Lanka,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.36424300683233,6.17627591012044,9.5510316700725,7.57592582995856,7.54291373239436,3.17900228236063,3.95888846593072,2.13503773713198,6.15394508391743,7.01478071238186
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,18564595,18777606,19062476,19387153,20425000,20778000,21203000,21670000,21919000,22156000
Sri Lanka,LKA,Surface area (sq. km),AG.SRF.TOTL.K2,65610,65610,65610,65610,65610,65610,65610,65610,65610,..
Sri Lanka,LKA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,6673560899.92242,8103470977.79509,6849730984.73761,9122927166.71608,21677008606.3538,23142023456.5698,23453068448.8504,26801429908.8603,18236265885.601,21385927611.2452
Sri Lanka,LKA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,5724701318.85182,6371581612.77756,5773455293.74869,7300256942.38561,13561292253.9682,16735293069.2599,17447582580.7777,20265385427.8678,13031451685.0349,14991838022.3163
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,383257331.40548,421695769.843918,481077373.669966,506900000,826231629.62963,954062481.481481,1008942296.2963,1078505888.88889,980905888.888889,976150666.666667
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.486745779185156,10.042808415173,1.36771507253633,3.99634666125431,-0.516911498785433,7.58732725891991,3.90396769644383,2.66982880712585,-14.4098486697584,-1.0245786420394
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,8866.56637143967,9565.94990912411,10650.8451485558,10942.7282343544,16564.0550435964,18789.6345021562,19542.16227888,20567.2582647868,18440.8536789158,18230.1323472653
St. Kitts and Nevis,KNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.44635865955273,2.14885532743697,2.04109102620205,2.31455462238093,0.816089281562403,0.247865392364824,-0.687037123294059,-1.03712214131567,-1.16724501769362,1.19568887038397
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,43225,44083,45168,46323,49881,50776,51629,52438,53192,53546
St. Kitts and Nevis,KNA,Surface area (sq. km),AG.SRF.TOTL.K2,260,260,260,260,260,260,260,260,260,..
St. Kitts and Nevis,KNA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,877407407.407407,932592592.592592,900000000,1066666666.66667,1605146777.77778,1755130814.81481,1865513429.62963,2065127262.96296,1616772748.14815,1764901133.33333
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.28647121511862,0.0487485535201131,0.416450493043214,7.2674088699471,-0.199851740436472,1.75866590118241,3.64631536916251,2.92642125913744,-20.3736419327132,6.59932735665537
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,5733.82698945523,5950.04748459261,5646.45653483236,6591.64550130494,9086.38795485966,9843.30853424047,10362.351576586,11353.7152287809,8804.56108865238,9570.99545736375
St. Lucia,LCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.2019434167909,3.71078608713611,-0.255536626916552,1.46036814425241,4.17763587102516,3.51695551369238,-3.07821765676926,1.93561893150608,-1.75580833517596,2.41070312174385
St. Lucia,LCA,"Population, total",SP.POP.TOTL,153023,156737,159392,161821,176654,178307,180028,181890,183629,184401
St. Lucia,LCA,Surface area (sq. km),AG.SRF.TOTL.K2,620,620,620,620,620,620,620,620,620,..
St. Lucia,LCA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,772921756.347188,..,..,..,..
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,21459.319127858,..,..,..,..
St. Martin (French part),MAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,27388,28935,30913,33187,37012,36018,36061,37264,38659,39239
St. Martin (French part),MAF,Surface area (sq. km),AG.SRF.TOTL.K2,..,..,..,..,50,50,50,50,50,..
St. Martin (French part),MAF,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,373618518.518519,427946038.687133,487763848.934593,549900170.097826,730032600.112785,770901436.441118,814302267.073348,884328180.526933,872134546.803407,889775243.378352
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.09019957140224,1.63903324259624,5.34212477509928,4.11469704299201,1.16911428868301,1.14575692395495,4.14956531557141,3.05234292653054,-5.31264758073681,0.735107364600026
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,3465.62392533433,3970.29362248818,4512.36272662558,5067.27027366224,6732.44432252303,7081.06547783663,7438.79221202141,8024.02849584369,7860.82135437107,7996.61400190845
St. Vincent and the Grenadines,VCT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.14240647268391,0.167679637488285,1.85550399046653,2.96003946719292,2.59844414147086,0.193858560794042,-0.149641647633301,2.32414485367923,-0.628131309354661,1.57272932500565
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,107807,107787,108095,108520,108435,108868,109467,110210,110947,111269
St. Vincent and the Grenadines,VCT,Surface area (sq. km),AG.SRF.TOTL.K2,390,390,390,390,390,390,390,390,390,..
St. Vincent and the Grenadines,VCT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,11250327988.0478,12257418326.0734,18136839087.0077,26645490675.0417,63195499524.2094,76818327441.6497,102943741648.824,32333780383.2924,26987563444.1489,34326058557.4359
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.30850425525036,6.34586743997545,6.0064715363132,5.14088851762675,-17.0046884048945,4.66137954229873,3.46764218409288,-2.6809305497999,-3.62980562615675,0.1145882139473
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,355.152557373047,366.172729492188,512.441284179688,711.921997070313,1746.03198242188,2022.72424316406,2583.447265625,773.507080078125,615.462097167969,764.341003417969
Sudan,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,24.6218785461584,7.12125897172304,22.2247241495905,9.65754628605949,35.5590574147027,36.9066427863594,17.7502538311959,63.2925073455883,150.322723865569,382.815998259943
Sudan,SDN,"Population, total",SP.POP.TOTL,26015518,27275019,28704786,30214189,36193781,37977657,39847433,41801532,43849269,44909351
Sudan,SDN,Surface area (sq. km),AG.SRF.TOTL.K2,2505810,2505810,2505810,2505810,1878000,1878000,1878000,1878000,1878000,..
Sudan,SDN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1707017031.87251,1644905997.19975,2578329193.72603,4298436082.35431,10145135348.4467,543706444.246893,764868313.0222,221126034.398034,94150335.7712766,643989332.307692
Sudan,SDN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,754007519.920319,1959294026.13566,2162447267.4794,3851321623.82226,7627752197.03331,514694137.949067,733980858.702127,197613737.100737,117602404.920213,772804661.025641
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1110850000,947671969.69697,1093574468.08511,1484092538.40527,4980000000,5240606060.60606,3317438910.83068,3996247906.19765,2884248048.49068,2862131979.69543
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.30000165105389,2.09999886750489,2.80000068850687,8.50000018479413,2.69034974668847,0.255503031645475,-4.91578646874108,4.94827076559268,-15.9079511896139,-3.47866419294991
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2415.742065684,2012.28165067815,2267.75398376931,3006.18323287406,9200.97478600343,9471.92200052426,5872.78942866166,6938.08698147294,4916.60566637918,4836.33263325566
Suriname,SUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,18.9753691994478,59.4016865450789,15.5273989185702,9.98632511974879,5.00686319367281,3.38341272749479,55.4123879763194,..,34.8929491585684,59.1117096483868
Suriname,SUR,"Population, total",SP.POP.TOTL,459838,470944,482228,493680,541247,553278,564883,575987,586634,591798
Suriname,SUR,Surface area (sq. km),AG.SRF.TOTL.K2,163820,163820,163820,163820,163820,163820,163820,163820,163820,..
Suriname,SUR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,270809066780.714,262835454366.855,266849061835.659,385118044877.465,552483727282.802,581964017237.095,515654671469.547,555455371487.089,541487151474.557,627437898887.29
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.31183635326269,4.7663488714872,2.1969210621746,4.33685615384474,-0.588304568990736,2.65779827531642,2.07059315052096,1.95002284569983,-2.94418191952613,4.80061158193283
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,30596.5272048832,29624.9126748618,29899.1952495081,42821.6731423358,58037.8213192173,60020.3604576572,51965.1571531985,54589.0603860606,52300.2061994993,60238.9865644922
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.267132668354967,0.899143734041743,2.15848213589263,0.373659828721796,0.8883775069237,-0.17963849411465,0.984269244577978,1.95353530127029,0.497367318853562,2.16319736447149
Sweden,SWE,"Population, total",SP.POP.TOTL,8850974,8872109,8924958,8993531,9519374,9696110,9923085,10175214,10353442,10415811
Sweden,SWE,Surface area (sq. km),AG.SRF.TOTL.K2,447420.11,447420.11,447420.11,447420.11,447420.11,528447.52,528449.29,528449.29,528860.704,..
Sweden,SWE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,92940036981.5972,100453275414.202,95989771081.7389,138259331328.498,222400808657.397,230849822578.612,204349649954.888,241335010126.525,216293176901.314,262928170986.387
Sweden,SWE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,108380482773.368,113698565846.631,110067473888.529,164409367388.317,248769750722.6,251793490103.538,220140602021.142,253749019031.884,241393094752.782,290233735993.081
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,70418173719.3764,80590022271.7149,90558485523.3853,112863340757.238,44117799606.7108,22075987601.9306,12453459334.7204,21445775363.8597,..,..
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.78530452433867,0.675642589410501,3.95483192702744,6.90295943489203,-26.3390170772532,-10.310339909053,-5.63043804992256,1.47576647550751,..,..
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,4514.10471349477,4910.77774789534,5300.58281183443,6330.74018259423,2158.52535064018,1179.85829624169,713.02920396002,1265.60619039693,..,..
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.797165633303876,-3.84615384615379,-0.130505282417403,4.43314136719838,36.7022953364139,..,..,..,..,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,15599588,16410847,17084628,17827827,20438861,18710711,17465567,16945062,17500657,18275704
Syrian Arab Republic,SYR,Surface area (sq. km),AG.SRF.TOTL.K2,185180,185180,185180,185180,185180,185180,185180,185180,185180,..
Syrian Arab Republic,SYR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,21756169265.0334,23507171492.2049,28879821826.2806,42511002227.1715,12200368293.1594,10430604559.6386,5667962953.57877,7659218440.33523,..,..
Syrian Arab Republic,SYR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,21498084632.5167,29106013363.029,36000178173.7194,45652115812.9176,3403519630.85146,1548802628.37747,1158134955.50574,3196590719.28944,..,..
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1320242080.86531,860521119.298753,1221120798.81336,2076182460.86517,7633049792.09321,9112544556.05962,6992393787.40891,7765014424.33779,8133996647.90397,8746270636.40142
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.31286765940042,8.32432449473859,10.8000037591665,10.2999989410117,7.49999946321525,6.70000069016253,6.89926020641154,7.59927884231854,4.40004970247546,9.2001904308498
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,219.040245556382,138.429146735759,190.002677638953,311.627231254541,969.296103880894,1104.17235837941,807.10258610434,853.218873401321,852.830987774963,897.087901986119
Tajikistan,TJK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,12.2499847845887,7.14196508692252,5.83116601031449,6.10442765129665,6.00458082322154,..,..,..
Tajikistan,TJK,"Population, total",SP.POP.TOTL,6027395,6216329,6426861,6662391,7874838,8252828,8663575,9100847,9537642,9749625
Tajikistan,TJK,Surface area (sq. km),AG.SRF.TOTL.K2,142550,142550,142550,142550,142550,141376,141380,141380,141380,..
Tajikistan,TJK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,766160185.423642,762413909.357993,926522195.289606,1444874600.23565,5030077885.894,4140473104.34219,..,3220200629.42565,3125471085.74972,..
Tajikistan,TJK,Exports of goods and services (current US$),NE.EXP.GNFS.CD,645119752.768478,746520252.372008,766976592.742665,1219659989.90069,1318783375.8997,835628645.495788,..,1116257977.0959,1409159166.43254,..
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,12270448700.1994,13375976353.6994,14142035080.2849,16675948414.7573,39650530214.3287,49964788814.0926,49774021003.0748,57003713610.7625,62409709110.9538,67775101794.3478
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.70851159607723,4.52078463488321,7.09319498353686,7.50381466047716,4.50015355982126,6.73246186832483,6.86711619644551,5.44496760087571,1.99634350627701,4.27908454176213
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,395.532623291016,410.952362060547,411.972320556641,459.259307861328,867.857482910156,1030.07763671875,966.502990722656,1042.83874511719,1076.4697265625,1135.53967285156
Tanzania,TZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.7997540479609,5.92396109637476,5.31783366118202,4.73580143949057,16.0010938506338,6.13161432988016,5.17476629301494,3.49445848856184,3.29029062798326,..
Tanzania,TZA,"Population, total",SP.POP.TOTL,31924201,33499177,35334790,37379766,47053033,49960563,53049231,56313444,59734213,61498438
Tanzania,TZA,Surface area (sq. km),AG.SRF.TOTL.K2,947300,947300,947300,947300,947300,947300,947300,947300,947300,..
Tanzania,TZA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1952293777.73552,1761854170.58914,1868591542.18345,2927990514.02746,12687185275.9881,13633798317.78,9492152370.6459,10205640801.0564,9554154049.81601,11557280890.7826
Tanzania,TZA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1230116921.72009,1445821022.26551,2019020391.32085,2674833271.73611,8870644645.28173,9028242341.06284,8138039818.95984,8401859108.78466,8921772261.46267,9712766571.69565
